peak,gene,distance_to_TSS,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
chr14-34620741-34621644,Opn4,20598,6.37764595726593e-06,4.00229300637707,0.025,0.002,0.300552943382114
chr14-12293800-12294699,3830406C13Rik,9590,6.42243342933293e-06,4.03626638201488,0.025,0.002,0.302663597790744
chr2-129904652-129905526,Gm28196,43041,6.42243342933293e-06,3.79793310656498,0.025,0.002,0.302663597790744
chr7-122856565-122857386,Rbbp6,108299,6.42243342933293e-06,3.84430541432367,0.025,0.002,0.302663597790744
chr1-34893584-34894478,RP23-348C6.4,34030,6.46752173716438e-06,3.92645433054524,0.025,0.002,0.304788429385609
chr13-37946452-37947338,Ssr1,46851,6.46752173716438e-06,4.06097142914162,0.025,0.002,0.304788429385609
chr4-54652160-54653171,Gm12480,256,6.46752173716438e-06,3.91081504666603,0.025,0.002,0.304788429385609
chr5-110334569-110335464,Gm15792,1365,6.46752173716438e-06,3.90120486835981,0.025,0.002,0.304788429385609
chr13-108367335-108368254,Depdc1b,51002,6.51291280153815e-06,3.82169773141876,0.025,0.002,0.306927528685287
chr12-89049094-89049971,RP23-55L9.1,205389,6.5586085547921e-06,3.84426810994762,0.025,0.002,0.309080986753132
chr6-24663224-24664027,Wasl,981,6.5586085547921e-06,3.87094961781104,0.025,0.002,0.309080986753132
chr18-63768827-63769747,Wdr7,60131,6.56480136309395e-06,2.64471574697924,0.044,0.007,0.309372829037166
chr3-115615798-115616709,S1pr1,98345,6.60097203796945e-06,2.33434432078572,0.057,0.011,0.311077408261348
chr10-62488124-62488928,Vps26a,1318,6.60461094088897e-06,3.69612609481519,0.025,0.002,0.311248895200334
chr14-75010902-75011810,5031414D18Rik,4216,6.60461094088897e-06,3.79198819651062,0.025,0.002,0.311248895200334
chr16-53046133-53046987,Gm25723,99203,6.60461094088897e-06,3.70084452595619,0.025,0.002,0.311248895200334
chr12-71217800-71218677,2700049A03Rik,80951,6.65092191548162e-06,3.57250664135089,0.025,0.002,0.313431346188987
chr13-107217836-107218678,3830408C21Rik,185872,6.65092191548162e-06,3.71300512785488,0.025,0.002,0.313431346188987
chr2-59644430-59645281,Tanc1,32387,6.65092191548162e-06,3.56894858580807,0.025,0.002,0.313431346188987
chr3-68948981-68949846,Gm20691,44828,6.65092191548162e-06,3.72512883753585,0.025,0.002,0.313431346188987
chr6-20839839-20840741,Gm23960,172500,6.65092191548162e-06,3.64334754589661,0.025,0.002,0.313431346188987
chr9-121384828-121385712,Trak1,17869,6.65092191548162e-06,3.77424401507251,0.025,0.002,0.313431346188987
chr11-17367392-17368255,Gm12015,68972,6.69754344597828e-06,3.62472437428057,0.025,0.002,0.315628432435172
chr13-32865176-32865900,Serpinb1-ps1,2005,6.69754344597828e-06,3.67869799903375,0.025,0.002,0.315628432435172
chr5-115538381-115539284,Rplp0,20182,6.69754344597828e-06,3.68655129203975,0.025,0.002,0.315628432435172
chr3-141862470-141863442,Gm15689,179569,6.7098397406977e-06,2.66069756042227,0.044,0.007,0.31620790762012
chr10-116019098-116019845,Ptprr,884,6.74447751160852e-06,3.51326844157788,0.025,0.002,0.317840247212063
chr12-62974149-62974999,Gm7763,90866,6.74447751160852e-06,3.54283141782448,0.025,0.002,0.317840247212063
chr17-25307860-25308635,Prss28,10,6.74447751160852e-06,3.55101896301978,0.025,0.002,0.317840247212063
chr2-112764744-112765586,Gm22676,263874,6.74447751160852e-06,3.631518893835,0.025,0.002,0.317840247212063
chr3-119094932-119095792,Dpyd,532802,6.74447751160852e-06,3.43341441154769,0.025,0.002,0.317840247212063
chr4-125921194-125922080,2610028E06Rik,336,6.74447751160852e-06,3.57860478653162,0.025,0.002,0.317840247212063
chr5-99308408-99309288,Rasgef1b,55480,6.76806236685666e-06,3.58015393208899,0.025,0.002,0.318951707100487
chr4-123797681-123798563,Rhbdl2,9806,6.77318940291171e-06,2.99445851618221,0.038,0.005,0.319193323801617
chr13-76301377-76302291,Gm24025,18987,6.79172610348942e-06,3.29401199129377,0.025,0.002,0.320066884353042
chr6-103742578-103743503,Gm25656,89074,6.79172610348942e-06,3.54659366665962,0.025,0.002,0.320066884353042
chr9-69367811-69368650,Gm15511,3563,6.79172610348942e-06,3.66082188626532,0.025,0.002,0.320066884353042
chr2-139589627-139590474,Gm27385,1399,6.82807245837689e-06,2.54480422035594,0.044,0.007,0.321779742673469
chr2-77913590-77914371,Cwc22,32003,6.83929122469188e-06,3.21038605816655,0.025,0.002,0.32230843825483
chr9-121403116-121403956,Trak1,36157,6.83929122469188e-06,3.49665741064618,0.025,0.002,0.32230843825483
chr11-14181760-14182657,4930554G24Rik,2718,6.87440359973992e-06,2.89204429729446,0.038,0.005,0.323963144041344
chr14-118986581-118987404,Dnajc3,48648,6.87440359973992e-06,2.95979739750124,0.038,0.005,0.323963144041344
chr16-10366147-10367043,Tekt5,28446,6.87440359973992e-06,2.946003637826,0.038,0.005,0.323963144041344
chr16-21995030-21995731,Liph,0,6.88717489030759e-06,3.45782141018118,0.025,0.002,0.324565003880636
chr2-18343306-18344215,Gm13349,4316,6.88717489030759e-06,3.48615845480838,0.025,0.002,0.324565003880636
chr3-107612708-107613604,Alx3,17676,6.88717489030759e-06,3.16139815472891,0.025,0.002,0.324565003880636
chr10-95087794-95088719,Gm25266,139203,6.91805206053008e-06,2.64949420444701,0.044,0.007,0.32602012140454
chr4-36533903-36534785,Gm12370,89832,6.94268174051666e-06,2.95679333094216,0.038,0.005,0.327180819703588
chr9-75683486-75684393,Scg3,0,6.97706358417498e-06,2.94210530355394,0.038,0.005,0.32880109846783
chr14-63543400-63544330,Mtmr9,0,7.00916517822937e-06,2.58232114695173,0.044,0.007,0.330313918189237
chr2-142554564-142555467,Rpl26-ps5,15040,7.1014253756676e-06,2.52378186377611,0.044,0.007,0.334661772253711
chr1-178187021-178187935,Desi2,0,7.13770971264182e-06,1.63067897686007,0.101,0.03,0.336371707917959
chr12-41314668-41315597,Gm25497,32974,7.14067259289243e-06,2.22808467126197,0.057,0.011,0.336511336612649
chr17-79825108-79825984,RP23-242A12.1,0,7.15142981292986e-06,2.82276206536525,0.038,0.005,0.337018281364133
chrX-36830001-36830878,Gm14541,8414,7.18679963339098e-06,2.8874803272269,0.038,0.005,0.338685119523183
chr14-23236357-23237229,A830039N20Rik,56413,7.22233671759725e-06,2.86413655313115,0.038,0.005,0.340359840153488
chr10-57794484-57795282,Smpdl3a,148,7.2262470492361e-06,2.47549412659683,0.044,0.007,0.3405441184423
chr13-92041374-92042252,Rasgrf2,89403,7.25804181708371e-06,2.73771068616227,0.038,0.005,0.342042478671887
chr8-61539609-61540501,Cbr4,51874,7.26908851221679e-06,2.2136101782693,0.057,0.011,0.342563065226729
chr1-107598304-107599165,Serpinb8,8297,7.29391568656631e-06,2.7780080420675,0.038,0.005,0.343733070645124
chr5-150906155-150907123,Kl,45483,7.32995908395457e-06,2.69923218079666,0.038,0.005,0.345431651790443
chr6-94543692-94544563,Slc25a26,43377,7.36617277036406e-06,2.63071848399316,0.038,0.005,0.347138257976177
chr9-48266277-48267501,Nxpe2,85952,7.42610374227131e-06,2.21190037449428,0.057,0.011,0.349962564958278
chr6-137414278-137415203,Ptpro,161978,7.58707398789555e-06,2.65302880148033,0.038,0.005,0.357548448753566
chr6-100645588-100646455,Shq1,24701,1.08467328188946e-05,2.42972434332548,0.05,0.009,0.511163130823227
chr5-8242988-8243870,Gm23993,264,1.09292177162865e-05,2.36044313204481,0.05,0.009,0.515050314097719
chr6-72789039-72789985,Tcf7l1,0,1.13078681864926e-05,2.34369443019293,0.05,0.009,0.532894596156651
chr16-36817037-36817930,Iqcb1,10454,1.15311805956157e-05,1.98499654455277,0.069,0.016,0.543418416748984
chr17-39845753-39846630,Yam1,327,1.24646983399403e-05,1.30439770948844,0.151,0.059,0.587411373968029
chr15-30427229-30428046,Gm23956,162240,1.37946397768085e-05,2.13332772625718,0.057,0.012,0.650086194121877
chr16-75675585-75676395,Gm15553,70083,1.40311239239734e-05,2.14841270978749,0.057,0.012,0.661230746041172
chrX-145504733-145505544,Amot,0,1.54357477508664e-05,2.61300797689003,0.044,0.007,0.72742504850733
chr17-34398387-34399350,BC051142,0,1.56906745960504e-05,2.65324655513553,0.044,0.007,0.739438731013472
chr5-103691950-103692872,Aff1,0,1.57550369747771e-05,2.58198921034844,0.044,0.007,0.742471872473344
chr7-122288582-122289492,Prkcb,0,1.58196458850462e-05,2.55491812253318,0.044,0.007,0.745516631978685
chr10-115147040-115147908,Tph2,37113,1.58845073143033e-05,2.58645991240298,0.044,0.007,0.748573291693857
chr14-115070356-115071230,Gpc5,20984,1.68883737672822e-05,2.41477161627464,0.044,0.007,0.79588150215694
chr12-4793465-4794389,Gm6682,11249,1.70267045113007e-05,2.45200277016978,0.044,0.007,0.802400476799555
chr10-20124899-20125833,Map7,22637,1.70962741339266e-05,2.39285177106372,0.044,0.007,0.805679014835424
chr6-70774231-70774986,Rpia,17245,1.77347081892123e-05,2.19212475252148,0.044,0.007,0.835765858124819
chr3-142294691-142295584,Pdlim5,100111,1.78796354283811e-05,2.27851600454815,0.044,0.007,0.842595699197889
GL456233.1-49117-50119,,,1.8156190698906e-05,2.99949089540474,0.031,0.004,0.855628642876644
chr3-110788756-110789581,Gm26076,224214,1.8253234496323e-05,3.05223136740589,0.031,0.004,0.860201928873717
chr8-43406963-43407894,Gm22986,28987,1.8253234496323e-05,3.04748023794444,0.031,0.004,0.860201928873717
chr8-110604376-110605243,Vac14,13394,1.8253234496323e-05,3.10275782805051,0.031,0.004,0.860201928873717
chr3-58138641-58139513,1700007F19Rik,24293,1.84487964334876e-05,2.97459387538038,0.031,0.004,0.869417980724534
chr1-24869553-24870458,Gm28594,41200,1.84488064958442e-05,3.02884453539853,0.031,0.004,0.869418454923154
chr10-63099778-63100703,Atoh7,0,1.84488064958442e-05,3.04951744171132,0.031,0.004,0.869418454923154
chr14-63470853-63471727,Gm17232,21971,1.84488064958442e-05,3.03490217846164,0.031,0.004,0.869418454923154
chr16-75676849-75677710,Gm15553,68768,1.84488064958442e-05,2.97971808665236,0.031,0.004,0.869418454923154
chr11-24307880-24308733,Gm12065,105255,1.85473394629494e-05,2.87824484830367,0.031,0.004,0.874061919530952
chr8-122814394-122815264,Gm16378,26466,1.85473394629494e-05,2.93537093732308,0.031,0.004,0.874061919530952
chr9-16215161-16216043,Fat3,162187,1.85473394629494e-05,2.9814432153874,0.031,0.004,0.874061919530952
chr6-52584046-52584927,Gm24355,54427,1.86463736028295e-05,2.98870244609795,0.031,0.004,0.878729002406941
chr6-128596861-128597655,BC048546,15254,1.8745911324869e-05,2.90801696325192,0.031,0.004,0.883419817095775
chr9-61135251-61136161,Gm10655,236031,1.8745911324869e-05,2.91354601757579,0.031,0.004,0.883419817095775
chr16-62498668-62499510,Gm24164,71525,1.87958595524174e-05,2.89764537406438,0.031,0.004,0.885773677267223
chr5-86172366-86173233,Uba6,0,1.88086458172582e-05,1.3953369453434,0.119,0.042,0.88637624278411
chr15-41543061-41543967,Oxr1,95578,1.88459550492861e-05,2.91759844751752,0.031,0.004,0.888134477652657
chr6-55220626-55221567,Fam188b,17242,1.88459550492861e-05,2.96402470054764,0.031,0.004,0.888134477652657
chr16-97322265-97323162,Bace2,33565,1.89969643801738e-05,2.85161839894245,0.031,0.004,0.895250943380071
chr10-85153833-85154822,Mterf2,25805,1.90475702405652e-05,2.93693353290807,0.031,0.004,0.897635795156875
chr6-32931015-32931917,Gm14540,106550,1.90475702405652e-05,2.87696725240223,0.031,0.004,0.897635795156875
chr6-55335880-55336799,Aqp1,0,1.90475702405652e-05,2.76064483962863,0.031,0.004,0.897635795156875
chr13-24920166-24921053,4932702P03Rik,14572,1.91491466024376e-05,2.93314174138948,0.031,0.004,0.902422682786474
chr15-69892637-69893505,Gm23987,206930,1.91491466024376e-05,2.89783666066929,0.031,0.004,0.902422682786474
chr6-137397257-137397982,Ptpro,144957,1.91491466024376e-05,2.84091044320417,0.031,0.004,0.902422682786474
chr7-108760335-108761125,Olfr513,5476,1.91491466024376e-05,2.88904529878944,0.031,0.004,0.902422682786474
chr2-135439328-135440185,9630028H03Rik,143398,1.92512387567993e-05,2.78437178642305,0.031,0.004,0.907233877652924
chr3-24185502-24186072,Gm7536,146995,1.92512387567993e-05,2.73513941255495,0.031,0.004,0.907233877652924
chr6-116631923-116632820,Zfp422,2923,1.92512387567993e-05,2.83572828574157,0.031,0.004,0.907233877652924
chr8-61374087-61375020,Gm10015,9603,1.92512387567993e-05,2.77434536908268,0.031,0.004,0.907233877652924
chr11-34696286-34697073,Dock2,86818,1.93205661061612e-05,2.87056699304318,0.038,0.005,0.910500998318953
chr10-90666454-90667350,Gm22602,215543,1.93538491787141e-05,2.77012549190299,0.031,0.004,0.912069496396082
chr16-40470712-40471615,Gm27887,102774,1.93538491787141e-05,2.90736149127341,0.031,0.004,0.912069496396082
chr2-101516424-101517200,Gm20693,53423,1.93538491787141e-05,2.87667821844783,0.031,0.004,0.912069496396082
chr3-109431055-109431970,Vav3,90401,1.94569803543516e-05,2.79056676277075,0.031,0.004,0.916929656179175
chr17-64600211-64601127,Man2a1,0,1.96497142224072e-05,1.6903843477994,0.082,0.023,0.92601243244516
chr6-137053307-137054158,Pde6h,98783,1.9664814967276e-05,2.79695320540323,0.031,0.004,0.92672407014785
chr16-37010003-37010760,Polq,1025,1.96758273341827e-05,2.85494472702177,0.038,0.005,0.927243038950695
chr14-66100876-66101811,Ephx2,22688,2.05913985707696e-05,2.74717856840709,0.038,0.005,0.970390249046089
chr18-38700129-38701015,Gm19774,13384,2.05913985707696e-05,2.70767176182757,0.038,0.005,0.970390249046089
chr11-20477051-20477973,Gm12034,30638,2.07793085085132e-05,2.64522886568038,0.038,0.005,0.979245692772195
chr12-89312320-89313216,Gm27313,13736,2.08738870153943e-05,2.61043844235138,0.038,0.005,0.983702799487474
chr10-61714743-61715645,Aifm2,0,2.10642582981396e-05,2.60582494344982,0.038,0.005,0.992674236558127
chr8-34100647-34101568,Gm26768,6098,2.10642582981396e-05,2.59299175811117,0.038,0.005,0.992674236558127
chr15-44377674-44378568,Gm25093,13588,2.11600542975751e-05,2.63390193218953,0.038,0.005,0.997188718827526
chr4-96273664-96274597,Cyp2j15-ps,0,2.11697340236778e-05,2.39337126815127,0.05,0.01,0.997644885599839
chr12-44181128-44181981,Dnajb9,28086,2.1352917293089e-05,2.48690501782521,0.038,0.005,1
chr5-117493748-117494638,Ksr2,79747,2.1352917293089e-05,2.53610186343703,0.038,0.005,1
chr5-150031815-150032698,Rxfp2,13139,2.1352917293089e-05,2.60363091629477,0.038,0.005,1
chr16-66850787-66851650,4933411O13Rik,40852,2.15474444529584e-05,2.49030077624144,0.038,0.005,1
chr6-87811467-87812346,Rab43,0,2.23670007407066e-05,1.98204078897956,0.063,0.015,1
chr11-30471514-30472377,4930505A04Rik,0,2.29755496353255e-05,2.17190818995279,0.057,0.012,1
chr18-62666728-62667577,Gm17732,4619,2.32772997795e-05,2.17060577417186,0.057,0.012,1
chr2-135957558-135958447,Gm26227,67803,2.59989531347459e-05,1.97940835293481,0.057,0.012,1
chr1-186116820-186117676,Lyplal1,0,2.99804756088249e-05,1.85478927231041,0.069,0.018,1
chr15-27234530-27235426,Gm23903,172663,3.07315352273625e-05,1.85921786017575,0.069,0.018,1
chr13-91038930-91039810,Rps23,115798,3.31491193196487e-05,2.58048832205187,0.044,0.008,1
chr3-154596429-154596980,Cryz,0,3.36412694030681e-05,1.67850736835256,0.069,0.018,1
chr2-146511734-146512626,Ralgapa2,0,3.39028422240143e-05,1.39100553940259,0.113,0.04,1
chr1-157536209-157537059,Gm15486,24487,3.49820217189142e-05,2.43862611183734,0.044,0.008,1
chr14-75767655-75768554,Cog3,13161,3.52405281961741e-05,1.77913598267023,0.069,0.018,1
chr7-49245665-49246570,RP23-378D16.1,50123,3.59488506069522e-05,2.23559567264525,0.057,0.013,1
chr11-23124150-23125053,1700061J23Rik,27086,3.62107071516872e-05,2.4271846790844,0.044,0.008,1
chr11-4096323-4097205,Mtfp1,877,3.69108933130196e-05,2.3255338609368,0.044,0.008,1
chr12-56540820-56541676,Nkx2-1,3911,3.71945657186763e-05,2.33822456659658,0.044,0.008,1
chr3-30152416-30153152,RP23-435E7.3,8733,3.83944506425547e-05,3.56223648131908,0.025,0.002,1
chr6-63275397-63276424,Grid2,19520,3.83944506425547e-05,3.56080666849692,0.025,0.002,1
chr6-125661239-125662150,Ano2,28268,3.84968518433996e-05,2.30951210486619,0.044,0.008,1
chr16-41835549-41836434,Gm28750,404456,3.88594671355595e-05,3.64727809638335,0.025,0.002,1
chr12-17881258-17882144,B430203G13Rik,42149,3.92575127768479e-05,2.32067351132984,0.05,0.01,1
chr1-143476629-143477557,B3galt2,163106,3.93298260483997e-05,3.59101654301286,0.025,0.002,1
chr16-78947197-78948026,Gm15692,16087,3.93298260483997e-05,3.45938228664174,0.025,0.002,1
chr3-65379757-65380664,Ssr3,11958,3.93298260483997e-05,3.40184466252396,0.025,0.002,1
chr6-47332801-47333748,Cul1,119649,3.93298260483997e-05,3.51298305986904,0.025,0.002,1
chr7-82664549-82665428,Eftud1,15934,3.93298260483997e-05,3.47912666286121,0.025,0.002,1
chr9-85274029-85274845,Gm11114,37927,3.93298260483997e-05,3.45851547030286,0.025,0.002,1
chr13-30879363-30880276,Hus1b,67482,3.95670269239373e-05,3.44137261472155,0.025,0.002,1
chr18-84560999-84561872,Zfp407,27852,3.95670269239373e-05,3.57727780785027,0.025,0.002,1
chr1-126377437-126378350,RP23-316G7.2,52762,3.98055850906031e-05,3.45347402142169,0.025,0.002,1
chr17-71285691-71286606,Emilin2,24358,3.98055850906031e-05,3.40968307319184,0.025,0.002,1
chr3-115539538-115540468,Gm25347,55401,3.98055850906031e-05,3.47909288243598,0.025,0.002,1
chr4-83975533-83976468,6030471H07Rik,68410,3.98055850906031e-05,3.36052620283465,0.025,0.002,1
chr5-120652673-120653559,Rasal1,3860,3.98055850906031e-05,3.32839767421527,0.025,0.002,1
chr9-96844596-96845485,Gm8520,30261,3.98055850906031e-05,3.43469656467583,0.025,0.002,1
chrX-87600615-87601437,Gm8855,72431,3.98055850906031e-05,3.46885639354933,0.025,0.002,1
chrX-95968277-95969124,Las1l,11314,3.99945656540789e-05,2.10328259261542,0.044,0.008,1
chr12-119194280-119195207,Itgb8,43594,4.00455078525689e-05,3.35338293010536,0.025,0.002,1
chr15-34316346-34317300,Matn2,9665,4.00455078525689e-05,3.40315846140256,0.025,0.002,1
chr3-28327899-28328799,RP24-172H5.1,3541,4.01659554973368e-05,3.34868511766479,0.025,0.002,1
chr17-42788525-42789420,Gpr111,46345,4.02868025505131e-05,3.26250284559269,0.025,0.002,1
chr9-40321017-40321874,1700110K17Rik,1551,4.02868025505131e-05,3.42596292719236,0.025,0.002,1
chr14-21143242-21144077,Adk,90667,4.05294765617857e-05,3.30706147781751,0.025,0.002,1
chr4-24690733-24691585,Gm11899,101094,4.05294765617857e-05,3.29420266100435,0.025,0.002,1
chr6-142597435-142598174,RP23-330I2.1,16420,4.05294765617857e-05,3.27938414749812,0.025,0.002,1
chr7-109016348-109017250,Tub,5522,4.05294765617857e-05,3.32610769133165,0.025,0.002,1
chr8-123282553-123283377,Vps9d1,28204,4.05294765617857e-05,3.41406887387548,0.025,0.002,1
chr1-35811340-35812177,Gm28415,4365,4.07735373005767e-05,3.24299552019033,0.025,0.002,1
chr10-109047574-109048498,Syt1,36591,4.07735373005767e-05,3.18305725419155,0.025,0.002,1
chr12-92246601-92247502,Gm21614,277023,4.07735373005767e-05,3.21443120711658,0.025,0.002,1
chr16-13548613-13549507,Gm25276,17061,4.07735373005767e-05,3.2450568703477,0.025,0.002,1
chr3-71095628-71096420,Gm6634,288336,4.07735373005767e-05,3.11962198880868,0.025,0.002,1
chr8-33844523-33845415,Gm26632,31319,4.07735373005767e-05,3.1811086001262,0.025,0.002,1
chr8-114536077-114536945,Gm16116,57954,4.07735373005767e-05,3.31455713001821,0.025,0.002,1
chr11-103763598-103764419,Wnt3,9730,4.10189922180825e-05,3.1596983855761,0.025,0.002,1
chr2-65285139-65286039,Gm13592,7721,4.10189922180825e-05,3.21348316338569,0.025,0.002,1
chr2-164655611-164656554,Wfdc10,0,4.10189922180825e-05,3.24953845084666,0.025,0.002,1
chr3-87355866-87356807,Cd5l,1073,4.10189922180825e-05,3.19751159576919,0.025,0.002,1
chr4-35962548-35963343,Gm12369,40835,4.10189922180825e-05,3.13690022451653,0.025,0.002,1
chr8-48458198-48458990,Dctd,359105,4.10189922180825e-05,3.22028195369774,0.025,0.002,1
chr10-99620394-99620991,Csl,138666,4.12658488026743e-05,3.07000938075068,0.025,0.002,1
chr11-111022656-111023534,Kcnj2,42629,4.12658488026743e-05,3.17804134735954,0.025,0.002,1
